isoelectric_point,protein_format,molecular_weight_da,product_conc_mg_ml,ph,kcl_conc,succinate_conc,fructose_conc,ps80_conc,mannitol_conc,citrate_conc,llysine_conc,ps50_conc,tm_c
6.162000000000001,IGG3,391603.56,172.8,6.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,157.117079813352
6.232200000000001,IGG4,455066.79,172.8,7.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,166.92808239855998
5.499,IGG3,389595.72,172.8,4.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,148.637759264872
5.7642,NANO_MB,241517.52,414.72,4.5,67.5,15.0,0.0,0.4,0.0,0.0,67.5,0.0,151.31416
5.982600000000001,IGG3,386626.68,518.4,5.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,160.21289864352
,IGG3,386148.75,518.4,5.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,156.37352
5.982600000000001,IGG3,386626.68,518.4,5.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,165.09088955192
6.232200000000001,IGG4,455066.79,172.8,7.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,172.571903578168
5.7642,NANO_MB,241517.52,172.8,5.5,67.5,15.0,0.0,0.4,0.0,0.0,67.5,0.0,157.470533334152
,IGG3,386148.75,345.6,6.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,168.01496
6.232200000000001,IGG4,455066.79,172.8,5.0,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,158.4347246312
6.162000000000001,IGG3,391603.56,518.4,5.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,150.871656013352
5.7642,NANO_MB,241517.52,414.72,5.5,0.0,15.0,270.0,0.4,0.0,0.0,0.0,0.0,164.31868
6.3024,IGG3,384763.02,172.8,5.0,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,159.312533334152
5.499,IGG3,389595.72,345.6,4.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,153.336649050312
5.499,IGG3,389595.72,172.8,5.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,153.946133252232
5.7642,NANO_MB,241517.52,293.76,4.5,67.5,15.0,0.0,0.4,0.0,0.0,67.5,0.0,149.578586665848
5.982600000000001,IGG3,386626.68,172.8,7.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,173.87502637256
5.772,KNOB_HOLE,421360.71,103.68,6.0,0.0,0.0,270.0,0.4,0.0,15.0,0.0,0.0,156.05424
5.545800000000001,DOPPELMAB,524743.11,518.4,5.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,147.933066665848
5.7642,NANO_MB,241517.52,172.8,6.5,0.0,0.0,270.0,0.4,0.0,15.0,0.0,0.0,169.161093334152
5.982600000000001,IGG3,386626.68,518.4,7.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,161.99080603248
6.162000000000001,IGG3,391603.56,345.6,4.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,141.2592657912
5.982600000000001,IGG3,386626.68,172.8,5.5,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,160.60570838544
5.545800000000001,DOPPELMAB,524743.11,172.8,7.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,150.634666665848
6.232200000000001,IGG4,455066.79,518.4,6.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,156.56553109924
6.3024,IGG3,384763.02,518.4,5.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,156.675926474432
5.9124,KNOB_HOLE,272510.88,34.56,4.5,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,135.89086237464
6.6534,DOPPELMAB,530229.96,103.68,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,132.460266665848
6.232200000000001,IGG4,455066.79,172.8,4.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,142.410620301368
5.8422,IGG3,388669.23,518.4,5.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,183.56144
6.162000000000001,IGG3,391603.56,172.8,5.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,153.623158902648
6.3024,IGG3,384763.02,518.4,7.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,167.04413208256
,IGG3,386148.75,518.4,7.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,163.07840000000002
5.772,KNOB_HOLE,421360.71,34.56,7.0,0.0,0.0,0.0,0.4,0.0,15.0,135.0,0.0,153.35263999999998
5.7642,NANO_MB,241517.52,414.72,6.5,0.0,0.0,0.0,0.4,0.0,15.0,135.0,0.0,158.32604
6.411600000000001,IGG4,404683.89,172.8,5.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,171.82994666584798
5.545800000000001,DOPPELMAB,524743.11,345.6,5.0,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,149.242933334152
5.9124,KNOB_HOLE,272510.88,103.68,4.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,136.01308899688
6.411600000000001,IGG4,404683.89,172.8,7.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,173.54095999999998
5.8422,IGG3,388669.23,518.4,5.0,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,164.84672
5.499,IGG3,389595.72,518.4,5.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,161.99720732632
5.772,KNOB_HOLE,421360.71,103.68,4.5,0.0,15.0,0.0,0.4,0.0,0.0,135.0,0.0,141.801253334152
5.7642,NANO_MB,241517.52,414.72,5.5,0.0,15.0,135.0,0.4,0.0,0.0,67.5,0.0,159.476266665848
5.8422,IGG3,388669.23,345.6,6.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,181.69488
5.8422,IGG3,388669.23,172.8,5.0,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,163.47136
5.772,KNOB_HOLE,421360.71,34.56,5.0,0.0,0.0,0.0,0.4,135.0,15.0,67.5,0.0,146.83605333415198
5.982600000000001,IGG3,386626.68,518.4,5.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,156.59525386912
6.162000000000001,IGG3,391603.56,172.8,5.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,162.23772226919198
,IGG3,386148.75,518.4,4.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,156.79104
5.9124,KNOB_HOLE,272510.88,34.56,7.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,150.414177679272
6.3024,IGG3,384763.02,172.8,5.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,166.598666665848
6.162000000000001,IGG3,391603.56,518.4,4.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,141.419290368872
5.499,IGG3,389595.72,518.4,5.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,158.786766745288
6.6534,DOPPELMAB,530229.96,34.56,5.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,132.296533334152
5.499,IGG3,389595.72,518.4,5.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,168.12107610464798
5.545800000000001,DOPPELMAB,524743.11,172.8,6.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,149.242933334152
6.411600000000001,IGG4,404683.89,172.8,5.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,160.41773333415202
5.545800000000001,DOPPELMAB,524743.11,518.4,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,148.669866665848
5.545800000000001,DOPPELMAB,524743.11,172.8,4.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,145.1496
5.545800000000001,DOPPELMAB,524743.11,345.6,5.0,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,147.441866665848
5.772,KNOB_HOLE,421360.71,34.56,4.5,0.0,15.0,0.0,0.4,0.0,0.0,135.0,0.0,145.07592
5.772,KNOB_HOLE,421360.71,103.68,5.0,0.0,0.0,270.0,0.4,0.0,15.0,0.0,0.0,151.911786665848
6.232200000000001,IGG4,455066.79,518.4,4.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,148.443296525032
5.545800000000001,DOPPELMAB,524743.11,518.4,4.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,147.196266665848
,IGG3,386148.75,172.8,5.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,153.20528000000002
5.7642,NANO_MB,241517.52,172.8,6.0,0.0,0.0,135.0,0.4,0.0,15.0,67.5,0.0,160.72064
5.8422,IGG3,388669.23,518.4,5.5,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,174.4988
5.8422,IGG3,388669.23,172.8,5.0,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,158.51024
,IGG3,386148.75,172.8,4.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,158.85408
5.7642,NANO_MB,241517.52,172.8,4.5,0.0,15.0,0.0,0.4,270.0,0.0,0.0,0.0,157.29861333415198
5.9124,KNOB_HOLE,272510.88,34.56,5.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,139.219715621128
6.411600000000001,IGG4,404683.89,172.8,6.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,164.20816
,IGG3,386148.75,518.4,7.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,166.091093334152
6.162000000000001,IGG3,391603.56,518.4,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,155.887273425352
6.6534,DOPPELMAB,530229.96,172.8,7.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,134.0976
5.545800000000001,DOPPELMAB,524743.11,345.6,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,148.91546666584802
6.232200000000001,IGG4,455066.79,172.8,5.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,169.39391419144798
5.772,KNOB_HOLE,421360.71,172.8,5.0,0.0,0.0,0.0,0.4,270.0,15.0,0.0,0.0,151.174986665848
6.3024,IGG3,384763.02,172.8,7.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,180.98368127032
5.982600000000001,IGG3,386626.68,172.8,5.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,169.71398089
5.8422,IGG3,388669.23,172.8,6.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,182.865573334152
6.3024,IGG3,384763.02,172.8,5.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,153.663733334152
6.3024,IGG3,384763.02,172.8,5.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,161.195466665848
6.162000000000001,IGG3,391603.56,518.4,7.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,153.220362868248
6.6534,DOPPELMAB,530229.96,103.68,4.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,130.6592
6.232200000000001,IGG4,455066.79,172.8,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,168.119172935512
5.545800000000001,DOPPELMAB,524743.11,518.4,4.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,143.9216
6.6534,DOPPELMAB,530229.96,103.68,5.0,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,132.3784
5.9124,KNOB_HOLE,272510.88,103.68,4.5,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,139.819278147928
6.162000000000001,IGG3,391603.56,172.8,5.0,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,159.15828291808802
5.8422,IGG3,388669.23,172.8,5.0,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,184.363733334152
5.9124,KNOB_HOLE,272510.88,34.56,6.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,147.420582414792
6.232200000000001,IGG4,455066.79,518.4,5.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,158.58086741304
6.162000000000001,IGG3,391603.56,345.6,4.5,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,145.0254916888
5.982600000000001,IGG3,386626.68,518.4,5.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,158.91778925399998
5.8422,IGG3,388669.23,172.8,6.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,181.441093334152
6.232200000000001,IGG4,455066.79,518.4,7.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,165.951834597512
5.499,IGG3,389595.72,518.4,5.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,170.403289839368
5.772,KNOB_HOLE,421360.71,172.8,7.0,0.0,0.0,0.0,0.4,0.0,15.0,135.0,0.0,151.739866665848
5.8422,IGG3,388669.23,345.6,4.5,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,159.107866665848
,IGG3,386148.75,172.8,5.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,153.442693334152
6.232200000000001,IGG4,455066.79,518.4,4.5,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,147.422614435512
6.6534,DOPPELMAB,530229.96,34.56,5.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,135.407466665848
,IGG3,386148.75,172.8,4.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,157.413226665848
,IGG3,386148.75,172.8,5.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,158.82952
5.9124,KNOB_HOLE,272510.88,103.68,5.0,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,151.56269334079198
6.6534,DOPPELMAB,530229.96,172.8,5.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,132.542133334152
5.7642,NANO_MB,241517.52,414.72,5.5,0.0,15.0,135.0,0.4,135.0,0.0,0.0,0.0,163.49591999999998
5.545800000000001,DOPPELMAB,524743.11,518.4,5.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,145.80453333415198
5.499,IGG3,389595.72,518.4,4.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,164.706340229528
6.411600000000001,IGG4,404683.89,103.68,5.0,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,166.63959999999997
6.162000000000001,IGG3,391603.56,172.8,5.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,154.77490729136
5.545800000000001,DOPPELMAB,524743.11,518.4,7.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,149.0792
6.411600000000001,IGG4,404683.89,34.56,7.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,171.346933334152
6.3024,IGG3,384763.02,172.8,6.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,167.03970961984805
5.9124,KNOB_HOLE,272510.88,103.68,4.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,150.07440666463998
5.772,KNOB_HOLE,421360.71,172.8,5.5,0.0,15.0,0.0,0.4,135.0,0.0,67.5,0.0,151.85448
5.499,IGG3,389595.72,172.8,6.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,165.9440864652
5.982600000000001,IGG3,386626.68,518.4,5.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,156.77206835784
5.982600000000001,IGG3,386626.68,172.8,4.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,143.00977308632
6.232200000000001,IGG4,455066.79,172.8,7.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,173.721316834008
6.162000000000001,IGG3,391603.56,172.8,5.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,147.342173008568
6.411600000000001,IGG4,404683.89,172.8,4.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,168.16232
5.772,KNOB_HOLE,421360.71,34.56,4.5,0.0,15.0,0.0,0.4,135.0,0.0,67.5,0.0,145.927333334152
5.7642,NANO_MB,241517.52,293.76,6.0,0.0,0.0,0.0,0.4,270.0,15.0,0.0,0.0,164.077173334152
6.6534,DOPPELMAB,530229.96,34.56,4.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,133.033333334152
6.3024,IGG3,384763.02,172.8,7.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,168.8034459674
5.9124,KNOB_HOLE,272510.88,34.56,5.0,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,145.979432771608
6.411600000000001,IGG4,404683.89,103.68,5.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,159.73824000000002
5.8422,IGG3,388669.23,345.6,5.0,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,184.57658666584803
5.9124,KNOB_HOLE,272510.88,103.68,6.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,153.4090155152
5.499,IGG3,389595.72,172.8,5.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,164.160830269272
5.499,IGG3,389595.72,172.8,5.0,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,168.43662547503197
5.545800000000001,DOPPELMAB,524743.11,518.4,7.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,150.0616
5.7642,NANO_MB,241517.52,172.8,5.5,135.0,15.0,0.0,0.4,0.0,0.0,0.0,0.0,157.35591999999997
6.162000000000001,IGG3,391603.56,518.4,7.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,156.884181670648
5.545800000000001,DOPPELMAB,524743.11,172.8,7.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,151.2896
6.162000000000001,IGG3,391603.56,518.4,5.0,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,146.687324850952
5.545800000000001,DOPPELMAB,524743.11,518.4,5.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,146.746
5.499,IGG3,389595.72,518.4,7.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,168.269363760408
,IGG3,386148.75,172.8,6.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,171.469733334152
6.162000000000001,IGG3,391603.56,518.4,5.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,152.366998652248
5.8422,IGG3,388669.23,345.6,5.0,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,171.90362666584798
5.772,KNOB_HOLE,421360.71,172.8,5.0,67.5,0.0,0.0,0.4,0.0,15.0,67.5,0.0,142.3252
5.982600000000001,IGG3,386626.68,345.6,6.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,168.75940277728
6.162000000000001,IGG3,391603.56,518.4,5.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,152.563747913352
5.9124,KNOB_HOLE,272510.88,103.68,5.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,150.86097549072
6.3024,IGG3,384763.02,172.8,4.5,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,149.816
5.8422,IGG3,388669.23,518.4,4.5,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,164.7976
,IGG3,386148.75,172.8,7.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,176.136133334152
5.982600000000001,IGG3,386626.68,518.4,7.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,167.31045608072
5.499,IGG3,389595.72,518.4,5.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,160.33995282848
5.499,IGG3,389595.72,345.6,4.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,154.80715931144
6.232200000000001,IGG4,455066.79,172.8,4.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,154.347892044152
6.6534,DOPPELMAB,530229.96,103.68,5.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,133.442666665848
6.232200000000001,IGG4,455066.79,518.4,5.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,161.919163645512
5.982600000000001,IGG3,386626.68,172.8,5.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,0.4,151.71967074943998
6.3024,IGG3,384763.02,345.6,7.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,173.114910321824
5.9124,KNOB_HOLE,272510.88,172.8,4.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,150.40835735960002
5.772,KNOB_HOLE,421360.71,34.56,5.5,0.0,15.0,135.0,0.4,135.0,0.0,0.0,0.0,156.316213334152
6.232200000000001,IGG4,455066.79,172.8,6.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,164.85015061448
6.3024,IGG3,384763.02,345.6,6.0,0.0,0.0,0.0,0.0,270.0,15.0,0.0,0.4,171.029463317736
5.772,KNOB_HOLE,421360.71,172.8,4.5,0.0,15.0,135.0,0.4,135.0,0.0,0.0,0.0,152.10008
5.9124,KNOB_HOLE,272510.88,34.56,4.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,151.5852755068
5.545800000000001,DOPPELMAB,524743.11,172.8,7.0,0.0,0.0,135.0,0.0,135.0,15.0,0.0,0.4,151.044
5.982600000000001,IGG3,386626.68,172.8,6.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,165.64781424864
5.772,KNOB_HOLE,421360.71,103.68,7.0,0.0,0.0,0.0,0.4,270.0,15.0,0.0,0.0,155.39112
5.982600000000001,IGG3,386626.68,172.8,5.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,152.07144940104
5.8422,IGG3,388669.23,518.4,6.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,173.852053334152
5.772,KNOB_HOLE,421360.71,34.56,5.0,0.0,15.0,0.0,0.4,135.0,0.0,67.5,0.0,150.60192
5.7642,NANO_MB,241517.52,414.72,6.5,67.5,0.0,0.0,0.4,0.0,15.0,67.5,0.0,159.32072000000002
6.162000000000001,IGG3,391603.56,345.6,6.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,162.47610901192795
6.3024,IGG3,384763.02,172.8,5.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,155.055466665848
5.772,KNOB_HOLE,421360.71,103.68,6.0,0.0,0.0,0.0,0.4,270.0,15.0,0.0,0.0,155.48936
5.7642,NANO_MB,241517.52,414.72,4.5,0.0,15.0,270.0,0.4,0.0,0.0,0.0,0.0,160.090266665848
6.3024,IGG3,384763.02,518.4,5.0,67.5,0.0,0.0,0.0,0.0,15.0,67.5,0.4,154.240656241736
5.545800000000001,DOPPELMAB,524743.11,518.4,7.0,135.0,0.0,0.0,0.0,0.0,15.0,0.0,0.4,148.588
5.7642,NANO_MB,241517.52,172.8,5.5,0.0,15.0,0.0,0.4,135.0,0.0,67.5,0.0,160.139386665848
5.982600000000001,IGG3,386626.68,172.8,5.0,0.0,15.0,0.0,0.0,135.0,0.0,67.5,0.4,157.68168514168
6.3024,IGG3,384763.02,345.6,6.0,0.0,0.0,270.0,0.0,0.0,15.0,0.0,0.4,171.07123175328798
6.411600000000001,IGG4,404683.89,172.8,5.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,162.29247999999998
5.499,IGG3,389595.72,518.4,5.5,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,167.136185180328
6.3024,IGG3,384763.02,518.4,5.5,0.0,15.0,135.0,0.0,135.0,0.0,0.0,0.4,166.71394491288
6.162000000000001,IGG3,391603.56,345.6,5.0,0.0,15.0,135.0,0.0,0.0,0.0,67.5,0.4,151.974461575448
6.411600000000001,IGG4,404683.89,172.8,4.5,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,158.7804
5.772,KNOB_HOLE,421360.71,103.68,4.5,0.0,15.0,0.0,0.4,135.0,0.0,67.5,0.0,147.63016
5.499,IGG3,389595.72,172.8,4.5,135.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,150.18650506216
5.982600000000001,IGG3,386626.68,172.8,4.5,0.0,15.0,270.0,0.0,0.0,0.0,0.0,0.4,156.15930505208
6.162000000000001,IGG3,391603.56,172.8,4.5,0.0,15.0,0.0,0.0,270.0,0.0,0.0,0.4,151.632332768888
6.3024,IGG3,384763.02,345.6,4.5,0.0,15.0,0.0,0.0,0.0,0.0,135.0,0.4,147.628477539304
5.7642,NANO_MB,241517.52,414.72,6.0,0.0,0.0,0.0,0.4,0.0,15.0,135.0,0.0,156.111546665848
6.162000000000001,IGG3,391603.56,345.6,5.0,0.0,0.0,0.0,0.0,135.0,15.0,67.5,0.4,148.193500905848
5.499,IGG3,389595.72,518.4,5.5,67.5,15.0,0.0,0.0,0.0,0.0,67.5,0.4,163.39026543423998
5.9124,KNOB_HOLE,272510.88,172.8,5.0,0.0,0.0,135.0,0.0,0.0,15.0,67.5,0.4,146.02867356751202
